id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;estado;categori;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40_2;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;fexp
515;1;3;3;13;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;39500;7900.0;1;1;2;945
515;1;4;3;1;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39500;7900.0;3;1;2;945
515;1;5;3;1;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39500;7900.0;3;1;2;945
516;1;1;2;38;1;1;2;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;35000;1;35000;1;35000;1;35000;35000.0;2;1;1;1622
517;1;1;2;38;2;1;5;1;3;0;0;0;1;54.0;2;0;2;5601;3;2;2;1;53203;0;0;1;1;0;2;1;20000;1;20000;2;0;2;0;2;0;1;20000;1;20000;20000.0;2;2;2;1541
518;1;1;2;38;1;1;1;1;2;0;0;0;1;20.0;2;0;2;4000;2;2;3;1;72113;2;0;0;0;0;0;1;29000;1;29000;2;0;2;0;2;0;1;29000;1;29000;9666.7;2;2;2;772
518;1;2;2;36;2;2;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;29000;9666.7;2;2;2;772
518;1;3;2;6;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29000;9666.7;1;1;2;772
519;1;1;2;38;1;1;5;1;3;0;0;0;1;44.0;2;0;2;9409;8;2;1;1;56313;0;0;1;1;0;1;1;13000;1;18000;2;0;2;0;2;0;1;18000;1;18000;18000.0;2;2;2;194
520;1;1;2;38;2;1;2;1;2;0;0;0;1;21.0;1;1;1;4804;3;2;2;1;30133;2;0;0;0;0;0;1;6000;1;6000;2;0;2;0;1;7400;1;13400;1;13400;4466.7;2;4;2;2069
520;1;2;2;1;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13400;4466.7;3;1;2;2069
520;1;3;2;8;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13400;4466.7;1;1;2;2069
521;1;1;2;38;2;1;5;1;3;0;0;0;1;48.0;2;0;2;8700;7;2;2;2;40313;0;0;1;1;0;2;1;15000;1;15000;2;0;2;0;2;0;1;15000;1;27000;13500.0;2;3;2;490
521;1;2;2;27;1;4;5;1;3;0;0;0;1;40.0;2;0;2;9100;8;2;2;1;56314;0;0;1;1;0;2;1;12000;1;12000;2;0;2;0;2;0;1;12000;1;27000;13500.0;2;2;2;490
522;1;1;3;38;2;1;2;1;3;0;0;0;1;45.0;2;0;2;8401;6;1;2;2;10333;0;0;1;1;0;1;1;15000;1;23000;2;0;2;0;2;0;1;23000;1;23000;23000.0;2;3;2;421
523;1;1;2;38;2;1;1;1;3;0;0;0;1;40.0;2;0;2;2002;1;2;3;2;20331;0;0;1;1;0;1;9;55000;9;81850;2;0;2;0;2;0;9;81850;9;126495;31623.8;2;4;3;818
523;1;2;2;40;1;2;1;1;3;0;0;0;1;40.0;2;0;2;6400;5;2;2;2;20332;0;0;1;1;0;1;9;30000;9;44645;2;0;2;0;2;0;9;44645;9;126495;31623.8;2;4;3;818
523;1;3;2;7;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;126495;31623.8;1;1;3;818
